from,to,h,prior,n_subnodes,type,name,count
bbaaabbaaabbaaa,aaaabababababab,repeat(append(delete(invert(repeat('1')) 4) repeat(append(repeat(append('1' '0')) repeat(repeat(from_seq)))))),-35.593736,16,INT,5,0
bbaaabbaaabbaaa,aaaabababababab,repeat(append(delete(invert(repeat('1')) 4) repeat(append(repeat(append('1' '0')) repeat(repeat(from_seq)))))),-35.593736,16,INT,6,0
bbaaabbaaabbaaa,aaaabababababab,repeat(append(delete(invert(repeat('1')) 4) repeat(append(repeat(append('1' '0')) repeat(repeat(from_seq)))))),-35.593736,16,INT,7,0
bbaaabbaaabbaaa,aaaabababababab,repeat(append(delete(invert(repeat('1')) 4) repeat(append(repeat(append('1' '0')) repeat(repeat(from_seq)))))),-35.593736,16,INT,8,0
bbaaabbaaabbaaa,aaaabababababab,repeat(append(delete(invert(repeat('1')) 4) repeat(append(repeat(append('1' '0')) repeat(repeat(from_seq)))))),-35.593736,16,INT,9,0
bbaaabbaaabbaaa,aaaabababababab,repeat(append(delete(invert(repeat('1')) 4) repeat(append(repeat(append('1' '0')) repeat(repeat(from_seq)))))),-35.593736,16,INT,30,0
bbaaabbaaabbaaa,aaaabababababab,repeat(append(delete(invert(repeat('1')) 4) repeat(append(repeat(append('1' '0')) repeat(repeat(from_seq)))))),-35.593736,16,SEQ,1,2
bbaaabbaaabbaaa,aaaabababababab,repeat(append(delete(invert(repeat('1')) 4) repeat(append(repeat(append('1' '0')) repeat(repeat(from_seq)))))),-35.593736,16,SEQ,0,1
bbaaabbaaabbaaa,aaaabababababab,repeat(append(delete(invert(repeat('1')) 4) repeat(append(repeat(append('1' '0')) repeat(repeat(from_seq)))))),-35.593736,16,SEQ,from_seq,1
bbaaabbaaabbaaa,aaaabababababab,repeat(append(delete(invert(repeat('1')) 4) repeat(append(repeat(append('1' '0')) repeat(repeat(from_seq)))))),-35.593736,16,SEQ,invert,1
bbaaabbaaabbaaa,aaaabababababab,repeat(append(delete(invert(repeat('1')) 4) repeat(append(repeat(append('1' '0')) repeat(repeat(from_seq)))))),-35.593736,16,SEQ,repeat,6
bbaaabbaaabbaaa,aaaabababababab,repeat(append(delete(invert(repeat('1')) 4) repeat(append(repeat(append('1' '0')) repeat(repeat(from_seq)))))),-35.593736,16,SEQ,append,3
bbaaabbaaabbaaa,aaaabababababab,repeat(append(delete(invert(repeat('1')) 4) repeat(append(repeat(append('1' '0')) repeat(repeat(from_seq)))))),-35.593736,16,SEQ,delete,1
bbaaabbaaabbaaa,aaaabababababab,repeat(append(delete(invert(repeat('1')) 4) repeat(append(repeat(append('1' '0')) repeat(repeat(from_seq)))))),-35.593736,16,SEQ,cut,0
bbaaabbaaabbaaa,aaaabababababab,repeat(append(delete(invert(repeat('1')) 4) repeat(append(repeat(append('1' '0')) delete('0' 2))))),-35.593736,16,INT,0,0
bbaaabbaaabbaaa,aaaabababababab,repeat(append(delete(invert(repeat('1')) 4) repeat(append(repeat(append('1' '0')) delete('0' 2))))),-35.593736,16,INT,1,0
bbaaabbaaabbaaa,aaaabababababab,repeat(append(delete(invert(repeat('1')) 4) repeat(append(repeat(append('1' '0')) delete('0' 2))))),-35.593736,16,INT,2,1
bbaaabbaaabbaaa,aaaabababababab,repeat(append(delete(invert(repeat('1')) 4) repeat(append(repeat(append('1' '0')) delete('0' 2))))),-35.593736,16,INT,3,0
bbaaabbaaabbaaa,aaaabababababab,repeat(append(delete(invert(repeat('1')) 4) repeat(append(repeat(append('1' '0')) delete('0' 2))))),-35.593736,16,INT,4,1
bbaaabbaaabbaaa,aaaabababababab,repeat(append(delete(invert(repeat('1')) 4) repeat(append(repeat(append('1' '0')) delete('0' 2))))),-35.593736,16,INT,5,0
bbaaabbaaabbaaa,aaaabababababab,repeat(append(delete(invert(repeat('1')) 4) repeat(append(repeat(append('1' '0')) delete('0' 2))))),-35.593736,16,INT,6,0
bbaaabbaaabbaaa,aaaabababababab,repeat(append(delete(invert(repeat('1')) 4) repeat(append(repeat(append('1' '0')) delete('0' 2))))),-35.593736,16,INT,7,0
bbaaabbaaabbaaa,aaaabababababab,repeat(append(delete(invert(repeat('1')) 4) repeat(append(repeat(append('1' '0')) delete('0' 2))))),-35.593736,16,INT,8,0
bbaaabbaaabbaaa,aaaabababababab,repeat(append(delete(invert(repeat('1')) 4) repeat(append(repeat(append('1' '0')) delete('0' 2))))),-35.593736,16,INT,9,0
bbaaabbaaabbaaa,aaaabababababab,repeat(append(delete(invert(repeat('1')) 4) repeat(append(repeat(append('1' '0')) delete('0' 2))))),-35.593736,16,INT,30,0
bbaaabbaaabbaaa,aaaabababababab,repeat(append(delete(invert(repeat('1')) 4) repeat(append(repeat(append('1' '0')) delete('0' 2))))),-35.593736,16,SEQ,1,2
bbaaabbaaabbaaa,aaaabababababab,repeat(append(delete(invert(repeat('1')) 4) repeat(append(repeat(append('1' '0')) delete('0' 2))))),-35.593736,16,SEQ,0,2
bbaaabbaaabbaaa,aaaabababababab,repeat(append(delete(invert(repeat('1')) 4) repeat(append(repeat(append('1' '0')) delete('0' 2))))),-35.593736,16,SEQ,from_seq,0
bbaaabbaaabbaaa,aaaabababababab,repeat(append(delete(invert(repeat('1')) 4) repeat(append(repeat(append('1' '0')) delete('0' 2))))),-35.593736,16,SEQ,invert,1
bbaaabbaaabbaaa,aaaabababababab,repeat(append(delete(invert(repeat('1')) 4) repeat(append(repeat(append('1' '0')) delete('0' 2))))),-35.593736,16,SEQ,repeat,4
bbaaabbaaabbaaa,aaaabababababab,repeat(append(delete(invert(repeat('1')) 4) repeat(append(repeat(append('1' '0')) delete('0' 2))))),-35.593736,16,SEQ,append,3
bbaaabbaaabbaaa,aaaabababababab,repeat(append(delete(invert(repeat('1')) 4) repeat(append(repeat(append('1' '0')) delete('0' 2))))),-35.593736,16,SEQ,delete,2
bbaaabbaaabbaaa,aaaabababababab,repeat(append(delete(invert(repeat('1')) 4) repeat(append(repeat(append('1' '0')) delete('0' 2))))),-35.593736,16,SEQ,cut,0
bbaaabbaaabbaaa,aaaabababababab,append(append(append('0' delete(repeat('0') 2)) repeat(append('0' delete('1' 3)))) append('1' '1')),-36.605337,17,INT,0,0
bbaaabbaaabbaaa,aaaabababababab,append(append(append('0' delete(repeat('0') 2)) repeat(append('0' delete('1' 3)))) append('1' '1')),-36.605337,17,INT,1,0
bbaaabbaaabbaaa,aaaabababababab,append(append(append('0' delete(repeat('0') 2)) repeat(append('0' delete('1' 3)))) append('1' '1')),-36.605337,17,INT,2,1
bbaaabbaaabbaaa,aaaabababababab,append(append(append('0' delete(repeat('0') 2)) repeat(append('0' delete('1' 3)))) append('1' '1')),-36.605337,17,INT,3,1
bbaaabbaaabbaaa,aaaabababababab,append(append(append('0' delete(repeat('0') 2)) repeat(append('0' delete('1' 3)))) append('1' '1')),-36.605337,17,INT,4,0
bbaaabbaaabbaaa,aaaabababababab,append(append(append('0' delete(repeat('0') 2)) repeat(append('0' delete('1' 3)))) append('1' '1')),-36.605337,17,INT,5,0
bbaaabbaaabbaaa,aaaabababababab,append(append(append('0' delete(repeat('0') 2)) repeat(append('0' delete('1' 3)))) append('1' '1')),-36.605337,17,INT,6,0
bbaaabbaaabbaaa,aaaabababababab,append(append(append('0' delete(repeat('0') 2)) repeat(append('0' delete('1' 3)))) append('1' '1')),-36.605337,17,INT,7,0
bbaaabbaaabbaaa,aaaabababababab,append(append(append('0' delete(repeat('0') 2)) repeat(append('0' delete('1' 3)))) append('1' '1')),-36.605337,17,INT,8,0
bbaaabbaaabbaaa,aaaabababababab,append(append(append('0' delete(repeat('0') 2)) repeat(append('0' delete('1' 3)))) append('1' '1')),-36.605337,17,INT,9,0
bbaaabbaaabbaaa,aaaabababababab,append(append(append('0' delete(repeat('0') 2)) repeat(append('0' delete('1' 3)))) append('1' '1')),-36.605337,17,INT,30,0
bbaaabbaaabbaaa,aaaabababababab,append(append(append('0' delete(repeat('0') 2)) repeat(append('0' delete('1' 3)))) append('1' '1')),-36.605337,17,SEQ,1,3
bbaaabbaaabbaaa,aaaabababababab,append(append(append('0' delete(repeat('0') 2)) repeat(append('0' delete('1' 3)))) append('1' '1')),-36.605337,17,SEQ,0,3
bbaaabbaaabbaaa,aaaabababababab,append(append(append('0' delete(repeat('0') 2)) repeat(append('0' delete('1' 3)))) append('1' '1')),-36.605337,17,SEQ,from_seq,0
bbaaabbaaabbaaa,aaaabababababab,append(append(append('0' delete(repeat('0') 2)) repeat(append('0' delete('1' 3)))) append('1' '1')),-36.605337,17,SEQ,invert,0
bbaaabbaaabbaaa,aaaabababababab,append(append(append('0' delete(repeat('0') 2)) repeat(append('0' delete('1' 3)))) append('1' '1')),-36.605337,17,SEQ,repeat,2
bbaaabbaaabbaaa,aaaabababababab,append(append(append('0' delete(repeat('0') 2)) repeat(append('0' delete('1' 3)))) append('1' '1')),-36.605337,17,SEQ,append,5
bbaaabbaaabbaaa,aaaabababababab,append(append(append('0' delete(repeat('0') 2)) repeat(append('0' delete('1' 3)))) append('1' '1')),-36.605337,17,SEQ,delete,2
bbaaabbaaabbaaa,aaaabababababab,append(append(append('0' delete(repeat('0') 2)) repeat(append('0' delete('1' 3)))) append('1' '1')),-36.605337,17,SEQ,cut,0
bbaaabbaaabbaaa,aaaabababababab,append(append(append('0' delete(repeat('0') 2)) repeat(append('0' delete('1' 3)))) append('0' '1')),-36.605337,17,INT,0,0
bbaaabbaaabbaaa,aaaabababababab,append(append(append('0' delete(repeat('0') 2)) repeat(append('0' delete('1' 3)))) append('0' '1')),-36.605337,17,INT,1,0
bbaaabbaaabbaaa,aaaabababababab,append(append(append('0' delete(repeat('0') 2)) repeat(append('0' delete('1' 3)))) append('0' '1')),-36.605337,17,INT,2,1
bbaaabbaaabbaaa,aaaabababababab,append(append(append('0' delete(repeat('0') 2)) repeat(append('0' delete('1' 3)))) append('0' '1')),-36.605337,17,INT,3,1
bbaaabbaaabbaaa,aaaabababababab,append(append(append('0' delete(repeat('0') 2)) repeat(append('0' delete('1' 3)))) append('0' '1')),-36.605337,17,INT,4,0
bbaaabbaaabbaaa,aaaabababababab,append(append(append('0' delete(repeat('0') 2)) repeat(append('0' delete('1' 3)))) append('0' '1')),-36.605337,17,INT,5,0
bbaaabbaaabbaaa,aaaabababababab,append(append(append('0' delete(repeat('0') 2)) repeat(append('0' delete('1' 3)))) append('0' '1')),-36.605337,17,INT,6,0
bbaaabbaaabbaaa,aaaabababababab,append(append(append('0' delete(repeat('0') 2)) repeat(append('0' delete('1' 3)))) append('0' '1')),-36.605337,17,INT,7,0
bbaaabbaaabbaaa,aaaabababababab,append(append(append('0' delete(repeat('0') 2)) repeat(append('0' delete('1' 3)))) append('0' '1')),-36.605337,17,INT,8,0
bbaaabbaaabbaaa,aaaabababababab,append(append(append('0' delete(repeat('0') 2)) repeat(append('0' delete('1' 3)))) append('0' '1')),-36.605337,17,INT,9,0
bbaaabbaaabbaaa,aaaabababababab,append(append(append('0' delete(repeat('0') 2)) repeat(append('0' delete('1' 3)))) append('0' '1')),-36.605337,17,INT,30,0
bbaaabbaaabbaaa,aaaabababababab,append(append(append('0' delete(repeat('0') 2)) repeat(append('0' delete('1' 3)))) append('0' '1')),-36.605337,17,SEQ,1,2
bbaaabbaaabbaaa,aaaabababababab,append(append(append('0' delete(repeat('0') 2)) repeat(append('0' delete('1' 3)))) append('0' '1')),-36.605337,17,SEQ,0,4
bbaaabbaaabbaaa,aaaabababababab,append(append(append('0' delete(repeat('0') 2)) repeat(append('0' delete('1' 3)))) append('0' '1')),-36.605337,17,SEQ,from_seq,0
bbaaabbaaabbaaa,aaaabababababab,append(append(append('0' delete(repeat('0') 2)) repeat(append('0' delete('1' 3)))) append('0' '1')),-36.605337,17,SEQ,invert,0
bbaaabbaaabbaaa,aaaabababababab,append(append(append('0' delete(repeat('0') 2)) repeat(append('0' delete('1' 3)))) append('0' '1')),-36.605337,17,SEQ,repeat,2
bbaaabbaaabbaaa,aaaabababababab,append(append(append('0' delete(repeat('0') 2)) repeat(append('0' delete('1' 3)))) append('0' '1')),-36.605337,17,SEQ,append,5
bbaaabbaaabbaaa,aaaabababababab,append(append(append('0' delete(repeat('0') 2)) repeat(append('0' delete('1' 3)))) append('0' '1')),-36.605337,17,SEQ,delete,2
bbaaabbaaabbaaa,aaaabababababab,append(append(append('0' delete(repeat('0') 2)) repeat(append('0' delete('1' 3)))) append('0' '1')),-36.605337,17,SEQ,cut,0
aabaabaabaabaab,babaababaababaa,repeat(append('1' cut(from_seq 4 8))),-15.398973,7,INT,0,0
aabaabaabaabaab,babaababaababaa,repeat(append('1' cut(from_seq 4 8))),-15.398973,7,INT,1,0
aabaabaabaabaab,babaababaababaa,repeat(append('1' cut(from_seq 4 8))),-15.398973,7,INT,2,0
aabaabaabaabaab,babaababaababaa,repeat(append('1' cut(from_seq 4 8))),-15.398973,7,INT,3,0
aabaabaabaabaab,babaababaababaa,repeat(append('1' cut(from_seq 4 8))),-15.398973,7,INT,4,1
aabaabaabaabaab,babaababaababaa,repeat(append('1' cut(from_seq 4 8))),-15.398973,7,INT,5,0
aabaabaabaabaab,babaababaababaa,repeat(append('1' cut(from_seq 4 8))),-15.398973,7,INT,6,0
aabaabaabaabaab,babaababaababaa,repeat(append('1' cut(from_seq 4 8))),-15.398973,7,INT,7,0
aabaabaabaabaab,babaababaababaa,repeat(append('1' cut(from_seq 4 8))),-15.398973,7,INT,8,1
aabaabaabaabaab,babaababaababaa,repeat(append('1' cut(from_seq 4 8))),-15.398973,7,INT,9,0
aabaabaabaabaab,babaababaababaa,repeat(append('1' cut(from_seq 4 8))),-15.398973,7,INT,30,0
aabaabaabaabaab,babaababaababaa,repeat(append('1' cut(from_seq 4 8))),-15.398973,7,SEQ,1,1
aabaabaabaabaab,babaababaababaa,repeat(append('1' cut(from_seq 4 8))),-15.398973,7,SEQ,0,0
aabaabaabaabaab,babaababaababaa,repeat(append('1' cut(from_seq 4 8))),-15.398973,7,SEQ,from_seq,1
aabaabaabaabaab,babaababaababaa,repeat(append('1' cut(from_seq 4 8))),-15.398973,7,SEQ,invert,0
aabaabaabaabaab,babaababaababaa,repeat(append('1' cut(from_seq 4 8))),-15.398973,7,SEQ,repeat,1
aabaabaabaabaab,babaababaababaa,repeat(append('1' cut(from_seq 4 8))),-15.398973,7,SEQ,append,1
aabaabaabaabaab,babaababaababaa,repeat(append('1' cut(from_seq 4 8))),-15.398973,7,SEQ,delete,0
aabaabaabaabaab,babaababaababaa,repeat(append('1' cut(from_seq 4 8))),-15.398973,7,SEQ,cut,1
aabaabaabaabaab,babaababaababaa,append('1' repeat(cut(from_seq 1 6))),-15.398973,7,INT,0,0
aabaabaabaabaab,babaababaababaa,append('1' repeat(cut(from_seq 1 6))),-15.398973,7,INT,1,1
aabaabaabaabaab,babaababaababaa,append('1' repeat(cut(from_seq 1 6))),-15.398973,7,INT,2,0
aabaabaabaabaab,babaababaababaa,append('1' repeat(cut(from_seq 1 6))),-15.398973,7,INT,3,0
aabaabaabaabaab,babaababaababaa,append('1' repeat(cut(from_seq 1 6))),-15.398973,7,INT,4,0
aabaabaabaabaab,babaababaababaa,append('1' repeat(cut(from_seq 1 6))),-15.398973,7,INT,5,0
aabaabaabaabaab,babaababaababaa,append('1' repeat(cut(from_seq 1 6))),-15.398973,7,INT,6,1
aabaabaabaabaab,babaababaababaa,append('1' repeat(cut(from_seq 1 6))),-15.398973,7,INT,7,0
aabaabaabaabaab,babaababaababaa,append('1' repeat(cut(from_seq 1 6))),-15.398973,7,INT,8,0
aabaabaabaabaab,babaababaababaa,append('1' repeat(cut(from_seq 1 6))),-15.398973,7,INT,9,0
aabaabaabaabaab,babaababaababaa,append('1' repeat(cut(from_seq 1 6))),-15.398973,7,INT,30,0
aabaabaabaabaab,babaababaababaa,append('1' repeat(cut(from_seq 1 6))),-15.398973,7,SEQ,1,1
aabaabaabaabaab,babaababaababaa,append('1' repeat(cut(from_seq 1 6))),-15.398973,7,SEQ,0,0
aabaabaabaabaab,babaababaababaa,append('1' repeat(cut(from_seq 1 6))),-15.398973,7,SEQ,from_seq,1
aabaabaabaabaab,babaababaababaa,append('1' repeat(cut(from_seq 1 6))),-15.398973,7,SEQ,invert,0
aabaabaabaabaab,babaababaababaa,append('1' repeat(cut(from_seq 1 6))),-15.398973,7,SEQ,repeat,1
aabaabaabaabaab,babaababaababaa,append('1' repeat(cut(from_seq 1 6))),-15.398973,7,SEQ,append,1
aabaabaabaabaab,babaababaababaa,append('1' repeat(cut(from_seq 1 6))),-15.398973,7,SEQ,delete,0
aabaabaabaabaab,babaababaababaa,append('1' repeat(cut(from_seq 1 6))),-15.398973,7,SEQ,cut,1
aabaabaabaabaab,babaababaababaa,append(invert('0') repeat(cut(from_seq 1 6))),-17.796868,8,INT,0,0
aabaabaabaabaab,babaababaababaa,append(invert('0') repeat(cut(from_seq 1 6))),-17.796868,8,INT,1,1
aabaabaabaabaab,babaababaababaa,append(invert('0') repeat(cut(from_seq 1 6))),-17.796868,8,INT,2,0
aabaabaabaabaab,babaababaababaa,append(invert('0') repeat(cut(from_seq 1 6))),-17.796868,8,INT,3,0
aabaabaabaabaab,babaababaababaa,append(invert('0') repeat(cut(from_seq 1 6))),-17.796868,8,INT,4,0
aabaabaabaabaab,babaababaababaa,append(invert('0') repeat(cut(from_seq 1 6))),-17.796868,8,INT,5,0
aabaabaabaabaab,babaababaababaa,append(invert('0') repeat(cut(from_seq 1 6))),-17.796868,8,INT,6,1
aabaabaabaabaab,babaababaababaa,append(invert('0') repeat(cut(from_seq 1 6))),-17.796868,8,INT,7,0
aabaabaabaabaab,babaababaababaa,append(invert('0') repeat(cut(from_seq 1 6))),-17.796868,8,INT,8,0
aabaabaabaabaab,babaababaababaa,append(invert('0') repeat(cut(from_seq 1 6))),-17.796868,8,INT,9,0
aabaabaabaabaab,babaababaababaa,append(invert('0') repeat(cut(from_seq 1 6))),-17.796868,8,INT,30,0
aabaabaabaabaab,babaababaababaa,append(invert('0') repeat(cut(from_seq 1 6))),-17.796868,8,SEQ,1,0
aabaabaabaabaab,babaababaababaa,append(invert('0') repeat(cut(from_seq 1 6))),-17.796868,8,SEQ,0,1
aabaabaabaabaab,babaababaababaa,append(invert('0') repeat(cut(from_seq 1 6))),-17.796868,8,SEQ,from_seq,1
aabaabaabaabaab,babaababaababaa,append(invert('0') repeat(cut(from_seq 1 6))),-17.796868,8,SEQ,invert,1
aabaabaabaabaab,babaababaababaa,append(invert('0') repeat(cut(from_seq 1 6))),-17.796868,8,SEQ,repeat,1
aabaabaabaabaab,babaababaababaa,append(invert('0') repeat(cut(from_seq 1 6))),-17.796868,8,SEQ,append,1
aabaabaabaabaab,babaababaababaa,append(invert('0') repeat(cut(from_seq 1 6))),-17.796868,8,SEQ,delete,0
aabaabaabaabaab,babaababaababaa,append(invert('0') repeat(cut(from_seq 1 6))),-17.796868,8,SEQ,cut,1
aabaabaabaabaab,babaababaababaa,append('1' repeat(cut(repeat(from_seq) 1 6))),-17.796868,8,INT,0,0
aabaabaabaabaab,babaababaababaa,append('1' repeat(cut(repeat(from_seq) 1 6))),-17.796868,8,INT,1,1
aabaabaabaabaab,babaababaababaa,append('1' repeat(cut(repeat(from_seq) 1 6))),-17.796868,8,INT,2,0
aabaabaabaabaab,babaababaababaa,append('1' repeat(cut(repeat(from_seq) 1 6))),-17.796868,8,INT,3,0
aabaabaabaabaab,babaababaababaa,append('1' repeat(cut(repeat(from_seq) 1 6))),-17.796868,8,INT,4,0
aabaabaabaabaab,babaababaababaa,append('1' repeat(cut(repeat(from_seq) 1 6))),-17.796868,8,INT,5,0
aabaabaabaabaab,babaababaababaa,append('1' repeat(cut(repeat(from_seq) 1 6))),-17.796868,8,INT,6,1
aabaabaabaabaab,babaababaababaa,append('1' repeat(cut(repeat(from_seq) 1 6))),-17.796868,8,INT,7,0
aabaabaabaabaab,babaababaababaa,append('1' repeat(cut(repeat(from_seq) 1 6))),-17.796868,8,INT,8,0
aabaabaabaabaab,babaababaababaa,append('1' repeat(cut(repeat(from_seq) 1 6))),-17.796868,8,INT,9,0
aabaabaabaabaab,babaababaababaa,append('1' repeat(cut(repeat(from_seq) 1 6))),-17.796868,8,INT,30,0
aabaabaabaabaab,babaababaababaa,append('1' repeat(cut(repeat(from_seq) 1 6))),-17.796868,8,SEQ,1,1
aabaabaabaabaab,babaababaababaa,append('1' repeat(cut(repeat(from_seq) 1 6))),-17.796868,8,SEQ,0,0
aabaabaabaabaab,babaababaababaa,append('1' repeat(cut(repeat(from_seq) 1 6))),-17.796868,8,SEQ,from_seq,1
aabaabaabaabaab,babaababaababaa,append('1' repeat(cut(repeat(from_seq) 1 6))),-17.796868,8,SEQ,invert,0
aabaabaabaabaab,babaababaababaa,append('1' repeat(cut(repeat(from_seq) 1 6))),-17.796868,8,SEQ,repeat,2
aabaabaabaabaab,babaababaababaa,append('1' repeat(cut(repeat(from_seq) 1 6))),-17.796868,8,SEQ,append,1
aabaabaabaabaab,babaababaababaa,append('1' repeat(cut(repeat(from_seq) 1 6))),-17.796868,8,SEQ,delete,0
aabaabaabaabaab,babaababaababaa,append('1' repeat(cut(repeat(from_seq) 1 6))),-17.796868,8,SEQ,cut,1
aabaabaabaabaab,babaababaababaa,repeat(append('1' cut(repeat(from_seq) 4 8))),-17.796868,8,INT,0,0
aabaabaabaabaab,babaababaababaa,repeat(append('1' cut(repeat(from_seq) 4 8))),-17.796868,8,INT,1,0
aabaabaabaabaab,babaababaababaa,repeat(append('1' cut(repeat(from_seq) 4 8))),-17.796868,8,INT,2,0
aabaabaabaabaab,babaababaababaa,repeat(append('1' cut(repeat(from_seq) 4 8))),-17.796868,8,INT,3,0
aabaabaabaabaab,babaababaababaa,repeat(append('1' cut(repeat(from_seq) 4 8))),-17.796868,8,INT,4,1
aabaabaabaabaab,babaababaababaa,repeat(append('1' cut(repeat(from_seq) 4 8))),-17.796868,8,INT,5,0
aabaabaabaabaab,babaababaababaa,repeat(append('1' cut(repeat(from_seq) 4 8))),-17.796868,8,INT,6,0
aabaabaabaabaab,babaababaababaa,repeat(append('1' cut(repeat(from_seq) 4 8))),-17.796868,8,INT,7,0
aabaabaabaabaab,babaababaababaa,repeat(append('1' cut(repeat(from_seq) 4 8))),-17.796868,8,INT,8,1
aabaabaabaabaab,babaababaababaa,repeat(append('1' cut(repeat(from_seq) 4 8))),-17.796868,8,INT,9,0
aabaabaabaabaab,babaababaababaa,repeat(append('1' cut(repeat(from_seq) 4 8))),-17.796868,8,INT,30,0
aabaabaabaabaab,babaababaababaa,repeat(append('1' cut(repeat(from_seq) 4 8))),-17.796868,8,SEQ,1,1
aabaabaabaabaab,babaababaababaa,repeat(append('1' cut(repeat(from_seq) 4 8))),-17.796868,8,SEQ,0,0
aabaabaabaabaab,babaababaababaa,repeat(append('1' cut(repeat(from_seq) 4 8))),-17.796868,8,SEQ,from_seq,1
aabaabaabaabaab,babaababaababaa,repeat(append('1' cut(repeat(from_seq) 4 8))),-17.796868,8,SEQ,invert,0
aabaabaabaabaab,babaababaababaa,repeat(append('1' cut(repeat(from_seq) 4 8))),-17.796868,8,SEQ,repeat,2
aabaabaabaabaab,babaababaababaa,repeat(append('1' cut(repeat(from_seq) 4 8))),-17.796868,8,SEQ,append,1
aabaabaabaabaab,babaababaababaa,repeat(append('1' cut(repeat(from_seq) 4 8))),-17.796868,8,SEQ,delete,0
aabaabaabaabaab,babaababaababaa,repeat(append('1' cut(repeat(from_seq) 4 8))),-17.796868,8,SEQ,cut,1
aabaabaabaabaab,babaababaababaa,repeat(append(invert('0') cut(from_seq 4 8))),-17.796868,8,INT,0,0
aabaabaabaabaab,babaababaababaa,repeat(append(invert('0') cut(from_seq 4 8))),-17.796868,8,INT,1,0
aabaabaabaabaab,babaababaababaa,repeat(append(invert('0') cut(from_seq 4 8))),-17.796868,8,INT,2,0
aabaabaabaabaab,babaababaababaa,repeat(append(invert('0') cut(from_seq 4 8))),-17.796868,8,INT,3,0
aabaabaabaabaab,babaababaababaa,repeat(append(invert('0') cut(from_seq 4 8))),-17.796868,8,INT,4,1
aabaabaabaabaab,babaababaababaa,repeat(append(invert('0') cut(from_seq 4 8))),-17.796868,8,INT,5,0
aabaabaabaabaab,babaababaababaa,repeat(append(invert('0') cut(from_seq 4 8))),-17.796868,8,INT,6,0
aabaabaabaabaab,babaababaababaa,repeat(append(invert('0') cut(from_seq 4 8))),-17.796868,8,INT,7,0
aabaabaabaabaab,babaababaababaa,repeat(append(invert('0') cut(from_seq 4 8))),-17.796868,8,INT,8,1
aabaabaabaabaab,babaababaababaa,repeat(append(invert('0') cut(from_seq 4 8))),-17.796868,8,INT,9,0
aabaabaabaabaab,babaababaababaa,repeat(append(invert('0') cut(from_seq 4 8))),-17.796868,8,INT,30,0
aabaabaabaabaab,babaababaababaa,repeat(append(invert('0') cut(from_seq 4 8))),-17.796868,8,SEQ,1,0
aabaabaabaabaab,babaababaababaa,repeat(append(invert('0') cut(from_seq 4 8))),-17.796868,8,SEQ,0,1
aabaabaabaabaab,babaababaababaa,repeat(append(invert('0') cut(from_seq 4 8))),-17.796868,8,SEQ,from_seq,1
aabaabaabaabaab,babaababaababaa,repeat(append(invert('0') cut(from_seq 4 8))),-17.796868,8,SEQ,invert,1
aabaabaabaabaab,babaababaababaa,repeat(append(invert('0') cut(from_seq 4 8))),-17.796868,8,SEQ,repeat,1
aabaabaabaabaab,babaababaababaa,repeat(append(invert('0') cut(from_seq 4 8))),-17.796868,8,SEQ,append,1
aabaabaabaabaab,babaababaababaa,repeat(append(invert('0') cut(from_seq 4 8))),-17.796868,8,SEQ,delete,0
aabaabaabaabaab,babaababaababaa,repeat(append(invert('0') cut(from_seq 4 8))),-17.796868,8,SEQ,cut,1
aabaabaabaabaab,babaababaababaa,repeat(append('1' repeat(cut(from_seq 4 9)))),-17.796868,8,INT,0,0
aabaabaabaabaab,babaababaababaa,repeat(append('1' repeat(cut(from_seq 4 9)))),-17.796868,8,INT,1,0
aabaabaabaabaab,babaababaababaa,repeat(append('1' repeat(cut(from_seq 4 9)))),-17.796868,8,INT,2,0
aabaabaabaabaab,babaababaababaa,repeat(append('1' repeat(cut(from_seq 4 9)))),-17.796868,8,INT,3,0
aabaabaabaabaab,babaababaababaa,repeat(append('1' repeat(cut(from_seq 4 9)))),-17.796868,8,INT,4,1
aabaabaabaabaab,babaababaababaa,repeat(append('1' repeat(cut(from_seq 4 9)))),-17.796868,8,INT,5,0
aabaabaabaabaab,babaababaababaa,repeat(append('1' repeat(cut(from_seq 4 9)))),-17.796868,8,INT,6,0
aabaabaabaabaab,babaababaababaa,repeat(append('1' repeat(cut(from_seq 4 9)))),-17.796868,8,INT,7,0
aabaabaabaabaab,babaababaababaa,repeat(append('1' repeat(cut(from_seq 4 9)))),-17.796868,8,INT,8,0
aabaabaabaabaab,babaababaababaa,repeat(append('1' repeat(cut(from_seq 4 9)))),-17.796868,8,INT,9,1
aabaabaabaabaab,babaababaababaa,repeat(append('1' repeat(cut(from_seq 4 9)))),-17.796868,8,INT,30,0
aabaabaabaabaab,babaababaababaa,repeat(append('1' repeat(cut(from_seq 4 9)))),-17.796868,8,SEQ,1,1
aabaabaabaabaab,babaababaababaa,repeat(append('1' repeat(cut(from_seq 4 9)))),-17.796868,8,SEQ,0,0
aabaabaabaabaab,babaababaababaa,repeat(append('1' repeat(cut(from_seq 4 9)))),-17.796868,8,SEQ,from_seq,1
aabaabaabaabaab,babaababaababaa,repeat(append('1' repeat(cut(from_seq 4 9)))),-17.796868,8,SEQ,invert,0
aabaabaabaabaab,babaababaababaa,repeat(append('1' repeat(cut(from_seq 4 9)))),-17.796868,8,SEQ,repeat,2
